MMS Id,Author,Creator,Language,Language Code,Material Type,Place of Publication - City,Place of Publication - Country,Place of Publication - State,Publication Date,Publication Place,Publisher,Subjects,Title,Author (contributor),Requests
9925593733604107,,Calcutta Auxiliary Bible Society.,Bengali,ben,Book,,India,,1819,Calcutta :,Printed for the Calcutta Auxiliary Bible Society at the Hindoostanee and Mission Presses,,"The Gospels according to St. Matthew and St. John, in English and Bengalee = Maṅgala Samācāra Mātiu racita āra Maṅgala Samācāra Yohana racita : Bāṅgalā āra Iṅgarāji bhāshāẏa.",Columbian College in the District of Columbia. Library. former owner.; Calcutta Auxiliary Bible Society.,1
9925561593604107,,"Burghardt, C. F.",Inuktitut,iku,Book,,United Kingdom,England,1813,London :,Printed by W M'Dowall,Eskimo languages--Texts.; Inuktitut dialect--Texts.; Eskimo languages.; Inuktitut dialect.; Texts.,"The Gospels according to St. Matthew, St. Mark, St. Luke, and St. John : translated into the language of the Esquimaux Indians, on the coast of Labrador /","Moravian Church.; Columbian College in the District of Columbia. Library, former.; British and Foreign Bible Society.; Bible Collection (Library of Congress); Burghardt, C. F.",1
9925034183604107,,"Hooght, Everardus van der",Hebrew,heb,Book,,United States,New York,1815,New-York:,published by Whiting and Watson composed and printed by Fanshaw and Clayton stereotyped by D and G Bruce,Bible. 1815. Hebrew. Old Testament.; Bible. Old Testament.,The Hebrew Bible; from the edition of Everardo van der Hooght.,"Columbian College in the District of Columbia. Library. former owner.; Hooght, Everardus van der, 1642?-1716.",0
9925494123604107,"Diodorus, Siculus.",Diodorus,English,eng,Book,,United Kingdom,England,1700,"London,",Awnsham and J Churchil,"History, Ancient.","The historical library of Diodorus the Sicilian. In fifteen books. The first five, contain the antiquities of Egypt, Asia, Africa, Greece, the islands, and Europe. The last ten, an historical account of the affairs of the Persians, Grecians, Macedonians, and other parts of the world. To which are added, the fragments of Diodorus that are found in the Bibliotheca of Photius: together with those publish'd by H. Valesius, L. Rhodomannus, and F. Ursinus.","Columbian College in the District of Columbia. Library. former owner.; Booth, George, 1635-1719, translator.",0
9926489463604107,"Robertson, William, 1721-1793.","Robertson, William",English,eng,Book,,United States,Pennsylvania,1821,"Philadelphia, Pa. :",Printed by S Probasco for the proprietor,Discoveries in geography.; America--Discovery and exploration.; America--History.; America.; History.,The history of America /,Columbian College in the District of Columbia. Library. former owner.,0
9926836303604107,"Gillies, John, 1747-1836.","Gillies, John",English,eng,Book,,United States,New York,1814,New York :,M'Dermut and Arden,Greece--History.; Greece.; History.,"The history of ancient Greece, its colonies and conquests : from the earliest accounts till the division of the Macedonian empire in the East : including the history of literature, philosophy, and the fine arts /",Columbian College in the District of Columbia. Library. former owner.,2
9926153993604107,"Costard, George, 1710-1782.","Costard, George",English,eng,Book,,United Kingdom,England,1767,"London,",Printed by J Lister and sold by J Newberry,"Astronomy--Problems, exercises, etc.; Astronomy--History.; Astronomy.; History.; Problems and exercises.","The history of astronomy, with its application to geography, history, and chronology; occasionally exemplified by the globes,",Columbian College in the District of Columbia. Library. former owner.,0
9926807163604107,"Robinson, Robert, 1735-1790.","Robinson, Robert",English,eng,Book,,United States,Massachusetts,1817,Boston: :,From the press of Lincoln and Edmands,Baptism--Baptists.; Baptism--History.,The history of Baptism. /,"Columbian College in the District of Columbia. Library. former owner.; Benedict, David, 1779-1874.",0
9923439543604107,"Hutchinson, Thomas, 1711-1780.","Hutchinson, Thomas",English,eng,Book,,United States,Massachusetts,1795,Salem [Mass.] :,Printed by Thomas C Cushing for Thomas and Andrews Boston,"1600 - 1775; Massachusetts--History--Colonial period, ca. 1600-1775.; Massachusetts.; History.","The history of Massachusetts, from the first settlement thereof in 1628, until the year 1750 /",Columbian College in the District of Columbia. Library. former owner.,0
9926758233604107,"Brown, William, M.D.","Brown, William",English,eng,Book,,United States,Pennsylvania,1816,"Philadelphia,",B Coles VDM,Bible Bibliography.; Bible.; Missions--History.; Missions.; Bibliography.; History.,"The history of missions; or, Of the propagation of Christianity among the heathen, since the reformation,","Columbian College in the District of Columbia. Library. former owner.; Clarke, Adam, 1760?-1882.",2
9926469343604107,"Russell, William, 1741-1793.","Russell, William",English,eng,Book,,United States,New Hampshire,1810,"Hanover, N.H. :",Charles and Wm S Spear,Since 1485; Europe--History--1492-; France--History.; Great Britain--History--1485-; Scotland--History.; Europe.; France.; Great Britain.; Scotland.; History.,"The history of modern Europe : particularly France, England, and Scotland : with a view of the progress of society, from the rise of those kingdoms to the late revolutions on the continent /",Columbian College in the District of Columbia. Library. former owner.; Lady of Massachusetts.,1
9926781753604107,"Russell, William, 1741-1793.","Russell, William",English,eng,Book,,United States,Pennsylvania,[1815],Philadelphia :,A Small,Europe--History.; Europe.; History.,"The history of modern Europe : with an account of the decline and fall of the Roman empire : and a view of the progress of society, from the rise of the modern kingdoms to the peace of Paris, in 1763 : in a series of letters from a nobleman to his son.","Columbian College in the District of Columbia. Library. former owner.; Coote, Charles, 1761-1835.",4
9925346683604107,"Belknap, Jeremy, 1744-1798.","Belknap, Jeremy",English,eng,Book,,United States,Massachusetts,1791-92.,"Boston,",for the author,New Hampshire--History.; New Hampshire.; History.,The history of New-Hampshire ...,Columbian College in the District of Columbia. Library. former owner.,0
9926764943604107,"Jones, William, 1762-1846.","Jones, William",English,eng,Book,,United States,New York,1824,"New York,",SH Cone,Albigenses.; Church history.; Waldenses.,"The history of the Christian church, from the birth of Christ to the eighteenth century, including the very interesting account of the Waldenses and Albigenses.",Columbian College in the District of Columbia. Library. former owner.,4
9925532743604107,"Crosby, Thomas, active 1740.","Crosby, Thomas",English,eng,Book,,United Kingdom,England,1738-40.,"London,",The editor,Baptists--England.; Baptists.; England.,"The history of the English Baptists, from the Reformation to the beginning of the reign of King George I.",Columbian College in the District of Columbia. Library. former owner.,4
9926758333604107,"Knox, John, approximately 1514-1572.","Knox, John",English,eng,Book,,United Kingdom,Scotland,1814,Edinburgh :,Printed for J Ogle M Ogle Glasgow Ogles Duncan and Cochran London and T Johnson Dublin,Reformation--Scotland.; Reformation.; Scotland--Church history.; Scotland.; Church history.,"The history of the reformation of religion within the realm of Scotland : containing the manner, and by what persons, the light of Christ's gospel has been manifested unto this realm ... together with the life of the author, and several curious pieces wrote by him ... /",Columbian College in the District of Columbia. Library. former owner.,2
9926792283604107,"Burnet, Gilbert, 1643-1715.","Burnet, Gilbert",English,eng,Book,,United Kingdom,England,1820,London :,JF Dove,Reformation--England.; Reformation.; England.,The history of the reformation of the Church of England : a new edition embellished with twenty-two portraits and frontispiece /,Columbian College in the District of Columbia. Library. former owner.,2
9926794343604107,"Burnet, Gilbert, 1643-1715.","Burnet, Gilbert",English,eng,Book,,United Kingdom,England,1681-1715.,London :,Printed by TH for Richard Chiswell,Reformation--England.; Reformation.; England.,The history of the reformation of the Church of England /,Columbian College in the District of Columbia. Library. former owner.,0
9926554813604107,"Clarkson, Thomas, 1760-1846.","Clarkson, Thomas",English,eng,Book,,United States,Delaware,1816,Wilmington :,Printed by R Porter,Slave trade--Africa.; Slave trade.; Africa.,"The history of the rise, progress and accomplishment of the abolition of the African slave-trade by the British parliament /","Columbian College in the District of Columbia. Library. former owner.; Lewis, Evan, 1782-1834.",0
9926275143604107,"Clarkson, Thomas, 1760-1846, author.","Clarkson, Thomas",English,eng,Book,,United Kingdom,England,1808,London :,Longman Hurst Rees and Orme,Great Britain.--Parliament--History.; Abolitionists--Great Britain.; Antislavery movements--History--18th century.; Antislavery movements--Great Britain.; Slave trade--Africa--History.; Slave trade--Great Britain--History.; Slave trade--United States--History.; Slavery--Law and legislation--History.--Great Britain; Slavery--Africa--History.; Slaves--Emancipation--Great Britain.; Slave trade.; Africa.; History.,"The history of the rise, progress, and accomplishment of the abolition of the African Slave-trade by the British parliament /",Columbian College in the District of Columbia. Library. former owner.,0
9926787793604107,,"Jefferson, Thomas",English,eng,Book,,United States,Pennsylvania,1808,Philadelphia :,Printed by Jane Aitken,Bible. Greek Translations into English.; Bible. Greek Old Testament. Versions Septuagint.,"The Holy Bible : containing the Old and New Covenant, commonly called the Old and New Testament /","Thomas Jefferson Library Collection (Library of Congress); Columbian College in the District of Columbia. Library. former owner.; Thomson, Charles, 1729-1824.; Jefferson, Thomas, 1743-1826, former owner.",4
9924985623604107,,Columbian College in the District of Columbia. Library.,English,eng,Book,,United Kingdom,England,1634,London :,Printed by Robert Barker and by the assignes of John Bill,,The Holy Bible : containing the Old Testament and the Nevv /,Columbian College in the District of Columbia. Library. former owner.,0
9925559163604107,,Saʻadia ben Joseph,Arabic,ara,Book,,United Kingdom,England,1811,"Newcastle-upon-Tyne,",Printed by Sarah Hodgson,Arabic language--Texts.; Arabic language.; Texts.,"The Holy Bible, containing the Old and New Testaments, in the Arabic language.","Columbian College in the District of Columbia. Library. former owner.; Carlyle, Joseph Dacre, 1759-1804.; Saʻadia ben Joseph, 882-942.",1
9924425223604107,,Columbian College in the District of Columbia. Library.,Lahnd?,lah,Book,,India,,1819,Serampore :,Printed at the Mission Press,Lahndā language--Texts.; Lahndā language.; Texts.,"The Holy Bible, containing the Old and New Testaments, translated from the originals into the Mooltani language /",Serampore Missionaries.; Columbian College in the District of Columbia. Library. former owner.,1
9925495513604107,"Scott, John.","Scott, John. ",English,eng,Book,,United Kingdom,England,1754,"London : at at Mr. Woodfall's, printer ; and at Mr. Hawkins's, bookseller,",Printed for the author and to be had at his House in Orchard-street Westminister,"Jesus Christ--Divinity.; Clayton, Robert,--1695-1758.--Essay on spirit.; Newton, Isaac,--1642-1727.--Principia.; Trinity.","The Holy Scriptural doctrine of the divine Trinity in essential unity : and the supreme Godhead of Jesus Christ being one and the same with his Father's ... Wherewith is occasionally shewn, that although the Newtonian philosophy be formally and mathematically true ; yet it is materially and physically false. To which is prefixed a prefatory discourse, wherein the physical, metaphysical, and theological errors of a late treatise, entitled, an Essay on spirit [by R. Clayton] are clearly shewn and confuted /",Columbian College in the District of Columbia. Library. former owner.,1
9926187763604107,Homer.,Homer.,English,eng,Book,,United Kingdom,England,1796,"London,",Printed by H Baldwin for T Longman et cetera,"Achilles--(Mythological character)--Poetry.; Epic poetry, Greek--Translations into English.; Achilles (Greek mythology); Epic poetry, Greek.; Poetry.; Translations.",The Iliad of Homer.,"Pre-1801 Imprint Collection (Library of Congress); Columbian College in the District of Columbia. Library. former owner.; Wakefield, Gilbert, 1756-1801, ed.; Pope, Alexander, 1688-1744, tr.",0
9923493113604107,"Watts, Isaac, 1674-1748.","Watts, Isaac",English,eng,Book,,United States,Massachusetts,1812,"Boston,",Isaiah Thomas,Education.; Logic.; Self-culture.; Boards (Binding); Marbled papers (Binding); Publishers' advertisements--Massachusetts--Boston--1812.; Quarter bindings (Binding); Scaleboard (Binding),The improvement of the mind. To which is added a discourse on the education of children and youth.,Columbian College in the District of Columbia. Library. former owner.,0
9926298333604107,"Binney, J. G. 1807-1877. (Joseph Getchell),","Binney, J. G.",English,eng,Book,,United States,District of Columbia,1857,"Washington,",Printed by RA Waters,Education.,"The inaugural address of the Rev. J.G. Binney, D.D., as president of the Columbian College, D.C., Wednesday, June 17, 1855.",Columbian College in the District of Columbia.,0
9926787813604107,,Columbian College in the District of Columbia. Library.,English,eng,Journal,,United Kingdom,England,1816,"London,",J Duncan et cetera,Missions to Jews--Periodicals.; Missions to Jews.; Periodicals.,The Jewish expositor and friend of Israel; containing monthly communications respecting the Jews and the proceedings of the London Society.,London Society for Promoting Christianity amongst the Jews.; Columbian College in the District of Columbia. Library. former owner.,6
9926790303604107,,Columbian College in the District of Columbia. Library.,English,eng,Journal,,United Kingdom,England,1813-1815],[London :,London Society for Promoting Christianity amongst the Jews,Christianity and other religions--Judaism--Periodicals.; Judaism--Relations--Christianity--Periodicals.; Missions to Jews--Periodicals.; Christianity.; Interfaith relations.; Judaism.; Missions to Jews.; Periodicals.,The Jewish repository.,London Society for Promoting Christianity amongst the Jews.; Columbian College in the District of Columbia. Library. former owner.,3
9926719453604107,"Hayley, William, 1745-1820.","Hayley, William",English,eng,Book,,United States,New York,1803,New York:,Printed and sold by T and J Swords numbers 160 Pearl-street,"Cowper, William,--1731-1800.","The life and posthumous writings of William Cowper, Esq.",Columbian College in the District of Columbia. Library. former owner.,0
9926718883604107,"M'Crie, Thomas, 1772-1835.","M'Crie, Thomas",English,eng,Book,,United Kingdom,Scotland,1818,Edinburgh :,Printed for William Blackwood,"Knox, John,--approximately 1514-1572.; Reformation--Scotland.; Reformation.; Scotland--Church history.; Scotland.; Church history.","The life of John Knox : containing illustrations of the history of the Reformation in Scotland ; with biographical notices of the principal reformers, and sketches of the progress of literature in Scotland, during a great part of the sixteenth century. To which is subjoined an appendix, consisting of letters and others papers, hitherto unpublished /",Columbian College in the District of Columbia. Library. former owner.,0
9926727983604107,"Ivimey, Joseph, 1773-1834.","Ivimey, Joseph",English,eng,Book,,United Kingdom,England,1815,London :,Booth and Co,"Bunyan, John,--1628-1688.",The life of Mr. John Bunyan ... in which is exemplified the power of evangelical principles ... /,Columbian College in the District of Columbia. Library. former owner.,0
9926728153604107,"Ivimey, Joseph, 1773-1834.","Ivimey, Joseph",English,eng,Book,,United States,Massachusetts,1814,Boston: :,Published by EE Finch sold by Lincoln and Edmands Manning and Loring Samuel T Armstrong Thomas Wells Charles Callender Nathaniel Willis W Crosby printer,"Bunyan, John,--1628-1688--Portraits.; Bunyan, John,--1628-1688.; Intaglio prints.; Portraits.","The life of Mr. John Bunyan, author of the ""Pilgrim's progress."" : In which is exemplified the power of evangelical principles. /","Manning & Loring, bookseller.; Lincoln & Edmands, bookseller.; Columbian College in the District of Columbia. Library, former.; Willis, Nathaniel, 1755-1831, bookseller.; Wells, Thomas, 1790-1829, bookseller.; Lavigne, engraver.; Finch, E. E., publisher.; Crosby, William, 1789?-1819, printer.; Callender, Charles, 1791?-1840, bookseller.; Armstrong, Samuel Turell, 1784-1850, bookseller.",0
9926138743604107,"Coke, Thomas, 1747-1814.","Coke, Thomas",English,eng,Book,,United Kingdom,England,1792,London :,publisher not identified,"Wesley, John,--1703-1791.; Evangelists--Great Britain--Biography.; Methodist Church--Clergy--Biography.; Evangelists.; Methodist Church--Clergy.; Great Britain.; Biography.","The life of the Rev. John Wesley, A.M. : including an account of the great revival of religion in Europe and America, of which he was the first and chief instrument /","Columbian College in the District of Columbia. Library. former owner.; Moore, Henry, 1751-1844.",1
9926395523604107,"Rollin, Charles, 1661-1741.","Rollin, Charles",English,eng,Book,,United Kingdom,England,1749,London :,Printed for C Hitch,Education--Early works to 1800.; Education.; Early works.,"The method of teaching and studying the belles lettres, or, An introduction to languages, poetry, rhetoric, history, moral philosophy, physicks, andc. : with reflections on taste, and instructions with regard to the eloquence of the pulpit, the bar, and the stage ... /",Columbian College in the District of Columbia. Library. former owner.,0
9926758863604107,"Baxter, Richard, 1615-1691.","Baxter, Richard",English,eng,Book,,United States,Massachusetts,1814,"Springfield, Mass. :",Published by Thomas Dickman,Conversion--Early works to 1800.; Conversion.; Solitude--Religious aspects.; Early works.,"The miscellaneous works of the late Reverend, learned, and holy Richard Baxter : containing A call to the unconverted, to turn and live ... : also, Converse with God in solitude ... : likewise, The dying thoughts of the author.","Columbian College in the District of Columbia. Library. former owner.; Fawcett, Benjamin, 1715-1780.",1
9926719413604107,"Gattel, C.-M. 1743-1812. (Claude-Marie),","Gattel, C.-M.",English,eng,Book,,France,,1803,"Paris,",Printed for Bossange Masson and Besson,English language--Dictionaries--Spanish.; Spanish language--Dictionaries--English.; English language.; Spanish language.; Dictionaries.,"The new pocket dictionary, of the English and Spanish languages, carefully compiled from the most approved English and Spanish dictionaries.",Columbian College in the District of Columbia. Library. former owner.,0
9926153983604107,"Moore, John Hamilton, -1807.","Moore, John Hamilton",English,eng,Book,,Ireland,,1800,Dublin :,Printed by P Wogan,"Nautical astronomy--Examinations, questions, etc.; Navigation--Early works to 1800.; Nautical astronomy.; Navigation.; Early works.; Examinations.","The new practical navigator : being an epitome of navigation : containing the different methods of working the lunar observations, and all the requisite tables used with the nautical almanack, in determining the latitude and longitude, and keeping a complete reckoning at sea : illustrated by proper rules and examples : the whole exemplified in a journal, kept from England to the island of Teneriffe : also, the substance of that examination, every candidate for a commission in the Royal Navy, and officer in the honourable East India Company's service, must pass through ... /","Columbian College in the District of Columbia. Library. former owner.; Burndy Library, donor.",0
9975895203604107,,"Thomson, William.",English,mar,Book,,India,,[1811],"[Serampore],",Mission Press,Marathi language--Texts.; Marathi language.; Texts.,"The New Testament,","Columbian College in the District of Columbia. Library. former owner.; Carey, William, 1761-1834, editor.",2
9923710533604107,"Thomson, William.","Carey, William",Marathi,eng,Book,,Ireland,,1816,Kilmarnock :,Printed for the author by H Crawford,Bible. Gospels Commentaries.; Bible. Gospels.; Commentaries.,"The New Testament, translated from the Greek, and the four Gospels arranged in a harmony : ... with some preliminary observations and notes critical and explanatory /",Columbian College in the District of Columbia. Library. former owner.,0
9926839823604107,"Norton, John, 1606-1663.","Norton, John",English,eng,Book,,United Kingdom,England,1657,"London,",Printed by J Macock for L Lloyd,"Theology, Doctrinal.","The orthodox evangelist. Or a treatise wherein many great evangelical truths (not a few whereof are much opposed and eclipsed in this perillous hour of the passion of the gospel) are briefly discussed, cleared, and confirmed: as a further help, for the begetting, and establishing of the faith which is in Jesus. As also the state of the blessed, where; of the condition of their souls from the instant of their dissolution: and of their persons after their resurrection.",Columbian College in the District of Columbia. Library. former owner.,1
9923845423604107,"Gerard, Alexander, 1728-1795.","Gerard, Alexander",English,eng,Book,,United Kingdom,England,1799,London :,Printed for T Cadell Jun and W Davies,Clergy--Office.; Pastoral theology.,The pastoral care /,Columbian College in the District of Columbia. Library. former owner.,0
9926725153604107,"Goodman, John, 1625 or 1626-1690.","Goodman, John",English,eng,Book,,United Kingdom,England,1679,London :,Printed by E Flesher for R Royston,Prodigal son (Parable)--Early works to 1800.; Sin--Early works to 1800.; Prodigal son (Parable); Sin.; Early works.,"The penitent pardoned, or A discourse of the nature of sin, and the efficacy of repentance, under the parable of the prodigal son /",Columbian College in the District of Columbia. Library. former owner.,0
9926725493604107,"Goodman, John, 1625 or 1626-1690.","Goodman, John",English,eng,Book,,United Kingdom,England,1683,London :,Printed by J Macock for R Royston,Prodigal son (Parable); Repentance.; Sin.,"The penitent pardoned:, or, A discourse of the nature of sin, and the efficacy of repentance, under the parable of the Prodigal son. /",Columbian College in the District of Columbia. Library. former owner.,1
9926138773604107,"Pindar, Peter, 1738-1819.","Pindar, Peter",English,eng,Book,,United States,Pennsylvania,1790,"Philadelphia,",printed for W Spotswood and Rice and Company,,The poetical works of Peter Pindar,Columbian College in the District of Columbia. Library. former owner.,0
9926812333604107,"Burns, Robert, 1759-1796.","Burns, Robert",English,eng,Book,,United States,Pennsylvania,1822,Philadelphia :,M'Carty and Davis,"Burns, Robert,--1759-1796--Portraits.; Burns, Robert,--1759-1796.; Poems--1822.; Portraits.","The poetical works of Robert Burns; : with an account of his life, and his correspondence with Mr. Thomson. : To which is added a new and complete glossary ...","M'Carty & Davis, publisher.; Columbian College in the District of Columbia. Library. former owner.; Seymour, Joseph H., engraver.; Nasmyth, Alexander, 1758-1840, artist.; Ellis, George B., engraver.",0
9926750613604107,"Murray, Lindley, 1745-1826.","Murray, Lindley",English,eng,Book,,United Kingdom,England,1820,York [England] :,Longman Hurst Rees Orme and Brown,Christian biography.,"The power of religion on the mind, in retirement, affliction, and at the approach of death : exemplified in the testimonies and experience of persons distinguished by their greatness, learning, or virtue /",Columbian College in the District of Columbia. Library. former owner.,1
9923710873604107,"Paley, William, 1743-1805.","Paley, William",English,eng,Book,,United States,Massachusetts,MDCCXCV [1795].,Boston :,Printed by Samuel Etheridge for J White Thomas and Andrews E Larkin WP Blake J West and J Boyle,Ethics.; Political science--Philosophy.; Utilitarianism.,The principles of moral and political philosophy /,"Columbian College in the District of Columbia. Library. former owner.; Zinman, Michael, former owner.",1
9926148063604107,"Mathias, Thomas James, 1754?-1835.","Mathias, Thomas James",English,eng,Book,,Ireland,,1798,"Dublin,",Printed for J Milliken,,"The pursuits of literature. A satirical poem, in four dialogues. With notes ...",Columbian College in the District of Columbia. Library. former owner.,0
9923440383604107,"Wollaston, William, 1660-1724.","Wollaston, William",English,eng,Book,,United Kingdom,England,1724,London :,Re-printed in the year 1724 by Sam Palmer and sold by Bernard Lintott,Natural theology--Early works to 1800.; Natural theology.; Blind tooled bindings (Binding).; Bookplates (Provenance)--Cole; Early works.; Gold tooled bindings (Binding).,The religion of nature delineated ...,"Columbian College in the District of Columbia. Library. former owner.; Benjamin Franklin Collection (Library of Congress); Palmer, Samuel, -1732, printer.",0
9925532033604107,"Wollaston, William, 1660-1724.","Wollaston, William",English,eng,Book,,United Kingdom,England,1750,London :,Printed for J and P Knapton,"Wollaston, William,--1660-1724.; Natural theology--Early works to 1900.; Natural theology.; TEOLOGIA NATURAL.; Early works.",The religion of nature delineated ... /,Columbian College in the District of Columbia. Library. former owner.,0
9925494093604107,"Wollaston, William, 1660-1724.","Wollaston, William",English,eng,Book,,United Kingdom,England,1725,London :,Printed by S Palmer and sold by B Lintott W and J Innys J Osborn J Batley and T Longman,"Ethics--Early works to 1800.; Natural theology--Early works to 1800.; Ethics.; Natural theology.; Natuurlijke religie.; English imprints, 18th century, 1725.; Early works.",The religion of nature delineated.,"Columbian College in the District of Columbia. Library. former owner.; Benjamin Franklin Collection (Library of Congress); Palmer, Samuel, -1732, printer.; Franklin, Benjamin, 1706-1790, compositor.",1
9926714723604107,"Chillingworth, William, 1602-1644.","Chillingworth, William",English,eng,Book,,United Kingdom,England,1638,Oxford :,Printed by Leonard Lichfield,"Knott, Edward,--1582-1656.--Mercy and truth, or, Charity maintained by Catholiques.; Catholic Church--Controversial literature--Protestant authors.; Protestantism.","The religion of Protestants, a safe way to salvation, or, An answer to a booke entitled Mercy and truth, or, Charity maintain'd by Catholiques, which pretends to prove the contrary /","Columbian College in the District of Columbia. Library. former owner.; Jackson, William Ward.",0
9926761313604107,"Adam, Robert, 1770-1825.","Adam, Robert",English,eng,Book,,United States,Pennsylvania,1818,Philadelphia :,Moses Thomas,Deism.; Religions.,"The religious world displayed : or, A view of the four grand systems of religion, Judaism, paganism, Christianity, and Mohammedism, and of the various existing denominations, sects, and parties in the Christian world : to which is subjoined a view of deism and atheism /",Columbian College in the District of Columbia. Library. former owner.,2
9926724583604107,"Crooll, Joseph.","Crooll, Joseph. ",English,eng,Book,,United Kingdom,England,1814,London :,publisher not identified,Judaism--Apologetic works.; Judaism.; Apologetic works.,The restoration of Israel /,"Columbian College in the District of Columbia. Library. former owner.; Scott, Thomas, 1747-1821.",1
9926750553604107,"Doddridge, Philip, 1702-1751.","Doddridge, Philip",English,eng,Book,,United States,Massachusetts,1804,Northampton [Mass.] :,Printed for William Butler for the Society for propagating the gospel among the Indians and others in North America the Hampshire missionary Society the trustees of Phillips's Andover academy,Christian life.,"The rise and progress of religion in the soul: illustrated in a course of serious and practical addresses ... with a devout meditation and prayer added to each chapter. To which is prefixed, A sermon on the care of the soul, and also subjoined, A plain and serious address to the master of a family, on the important subject of family religion.",Society for Propagating the Gospel among the Indians and Others in North America.; Columbian College in the District of Columbia. Library. former owner.,1
9926719603604107,"Taylor, Jeremy, 1613-1667.","Taylor, Jeremy",English,eng,Book,,United States,Pennsylvania,1811,"Philadelphia,",Printed by WW Woodward,Sick--Prayers and devotions--English.; Sick.; Prayers.,"The rule and exercises of holy dying: in which are described the means and instruments of preparing ourselves and others respectively for a blessed death, and the remedies against the evils and temptations proper to the state of sickness: together with prayers and acts of virtue to be used by sick and dying persons, or by others standing in their attendance and rules for the visitation of the sick, and offices proper for that ministry. To which is added, the Golden Grove ...",Columbian College in the District of Columbia. Library. former owner.,1
9926738323604107,"Taylor, Jeremy, 1613-1667.","Taylor, Jeremy",English,eng,Book,,United States,Massachusetts,1820,Boston :,Published by RP and C Williams,Christian life--Anglican authors.; Devotional exercises.; Prayers.,"The rule and exercises of holy living : in which are described the means and instruments of obtaining every virtue, and, considerations serving to the resisting all temptations : together with prayers, containing the whole duty of a Christian, and the parts of devotion fitted for all occasions, and furnished for all necessities /","Columbian College in the District of Columbia. Library. former owner.; Thirlwall, Thomas, -1827.",1
9926371903604107,"Blackwall, Anthony, 1674-1730.","Blackwall, Anthony",English,eng,Book,,United Kingdom,England,1727-1731.,"London,",C Rivington,"Bible. New Testament Criticism, interpretation, etc.; Bible. New Testament.; Criticism, interpretation, etc.","The sacred classics defended and illustrated; or, An essay humbly offer'd towards proving the purity, propriety, and true eloquence of the writers of the New Testament ...",Columbian College in the District of Columbia. Library. former owner.,4
9922818753604107,"Edwards, Jonathan, 1745-1801.","Edwards, Jonathan",English,eng,Book,,United States,Connecticut,1790,"New Haven,",Printed by A Morse,"Chauncy, Charles,--1705-1787.--Salvation of all men.; Future life.; Future punishment.","The salvation of all men strictly examined and the endless punishment of those who die impenitent, argued and defended against the objections and reasonings of the late Rev. Doctor Chauncy, of Boston,",Columbian College in the District of Columbia. Library. former owner.,1
9925494683604107,"Sykes, Arthur Ashley, 1683 or 1684-1756.","Sykes, Arthur Ashley",English,eng,Book,,United Kingdom,England,1756,"London,",A Millar,Redemption--Biblical teaching.,The Scripture doctrine of the redemption of man by Jesus Christ in two parts ...,Columbian College in the District of Columbia. Library. former owner.,1
9926730583604107,,"Williams, Thomas",English,eng,Book,,United States,Pennsylvania,1803,Philadelphia :,Printed by William W Woodward numbers 52 South second corner of Chesnut-street,Bible. Song of Solomon Commentaries.; Bible. Song of Solomon.; Commentaries.,"The Song of songs, which is by Solomon. A new translation: with a commentary and notes.","Columbian College in the District of Columbia. Library. former owner.; Williams, Thomas, 1755-1839.",1
9923212063604107,"Montesquieu, Charles de Secondat, baron de, 1689-1755.","Montesquieu, Charles de Secondat",English,eng,Book,,United States,Massachusetts,July 1802.,Printed at Worcester :,By Isaiah Thomas Jun sold by him and by Mathew Carey Philadelphia,"Jurisprudence.; Law--Philosophy.; Political science.; State, The.",The spirit of laws /,Columbian College in the District of Columbia. Library. former owner.,0
9926298023604107,"Chapin, Stephen, 1778-1845.","Chapin, Stephen",English,eng,Book,,United States,District of Columbia,1835,Washington [D.C.] :,Printed by James C Dunn,Missionaries--Sermons.; Missionaries.; Sermons,"The spirit of the age : an address delivered before the Evangelical Society of the Columbian College, D.C., April 6, 1835 /",Columbian College in the District of Columbia. Evangelical Society.,0
9926746803604107,"Hopkins, Samuel, 1721-1803.","Hopkins, Samuel",English,eng,Book,,United States,Massachusetts,1811,Boston :,Printed and published by Lincoln and Edmands,"Theology, Doctrinal.","The system of doctrines : contained in divine revelation, explained and defended. Showing their consistence and connexion with each other. To which is added a treatise on the millenium /",Columbian College in the District of Columbia. Library. former owner.,1
9926750943604107,"Gisborne, Thomas, 1758-1846.","Gisborne, Thomas",English,eng,Book,,United Kingdom,England,1818,London :,Printed for T Cadell and W Davies in the Strand,Natural theology.,The testimony of natural theology to Christianity /,"Columbian College in the District of Columbia. Library, former owner.",0
9926760453604107,"Cudworth, Ralph, 1617-1688.","Cudworth, Ralph",English,eng,Book,,United Kingdom,England,1820,"London,",R Priestly,Atheism--Controversial literature.; Atheism.; Lord's Supper.; Controversial literature.,"The true intellectual system of the universe: wherein all the reason and philosophy of atheism is confuted, and its impossibility demonstrated.","Columbian College in the District of Columbia. Library. former owner.; Birch, Thomas, 1705-1766.",0
9926100673604107,"Grotius, Hugo, 1583-1645.","Grotius, Hugo",English,eng,Book,,United Kingdom,Scotland,1779,Edinburgh :,Printed by W Darling,1600 - 1699; Apologetics--Early works to 1800.; Apologetics--History--17th century.; Apologetics.; Indifferentism (Religion); Apologien︠.; Christendom.; Early works.; History.,The truth of the Christian religion : in six books /,"Columbian College in the District of Columbia. Library. former owner.; Le Clerc, Jean, 1657-1736.; Clarke, John, 1682-1757.",1
